ZIP,MYear,Fuel,Make,Duty,Vehicles
90280,2007,Diesel and Diesel Hybrid ,OTHER/UNK,Light,22
90280,2007,Battery Electric ,OTHER/UNK,Light,2
90280,2007,FXE,CHEVROLET,Light,149
90280,2007,FXE,DODGE,Light,15
90280,2007,FXE,GMC,Light,27
90280,2007,FXE,OTHER/UNK,Light,34
90280,2007,Gasoline ,ACURA,Light,25
90280,2007,Gasoline ,BMW,Light,81
90280,2007,Gasoline ,CADILLAC,Light,45
90280,2007,Gasoline ,CHEVROLET,Light,263
90280,2007,Gasoline ,CHRYSLER,Light,84
90280,2007,Gasoline ,DODGE,Light,134
90280,2007,Gasoline ,FORD,Light,227
90280,2007,Gasoline ,GMC,Light,75
90280,2007,Gasoline ,HONDA,Light,388
90280,2007,Gasoline ,HYUNDAI,Light,31
90280,2007,Gasoline ,INFINITI,Light,40
90280,2007,Gasoline ,JEEP,Light,71
90280,2007,Gasoline ,KIA,Light,44
90280,2007,Gasoline ,LEXUS,Light,56
90280,2007,Gasoline ,LINCOLN,Light,18
90280,2007,Gasoline ,MAZDA,Light,22
90280,2007,Gasoline ,MERCEDES-BENZ,Light,27
90280,2007,Gasoline ,MINI,Light,11
90280,2007,Gasoline ,MITSUBISHI,Light,14
90280,2007,Gasoline ,NISSAN,Light,325
90280,2007,Gasoline ,OTHER/UNK,Heavy,8
90280,2007,Gasoline ,OTHER/UNK,Light,60
90280,2007,Gasoline ,PONTIAC,Light,20
90280,2007,Gasoline ,SATURN,Light,26
90280,2007,Gasoline ,SCION,Light,70
90280,2007,Gasoline ,TOYOTA,Light,736
90280,2007,Gasoline ,VOLKSWAGEN,Light,43
90280,2007,HG,HONDA,Light,13
90280,2007,HG,OTHER/UNK,Light,18
90280,2007,HG,TOYOTA,Light,59
90280,2007,N,OTHER/UNK,Light,1
90280,2008,Diesel and Diesel Hybrid ,FORD,Heavy,11
90280,2008,Diesel and Diesel Hybrid ,FREIGHTLINER,Heavy,45
90280,2008,Diesel and Diesel Hybrid ,INTERNATIONAL,Heavy,17
90280,2008,Diesel and Diesel Hybrid ,OTHER/UNK,Heavy,22
90280,2008,Diesel and Diesel Hybrid ,OTHER/UNK,Light,16
90280,2008,Diesel and Diesel Hybrid ,PETERBILT,Heavy,22
90280,2008,Diesel and Diesel Hybrid ,VOLVO,Heavy,13
90280,2008,FXE,CHEVROLET,Light,47
90280,2008,FXE,OTHER/UNK,Light,38
90280,2008,Gasoline ,ACURA,Light,27
90280,2008,Gasoline ,AUDI,Light,14
90280,2008,Gasoline ,BMW,Light,80
90280,2008,Gasoline ,CADILLAC,Light,23
90280,2008,Gasoline ,CHEVROLET,Light,188
90280,2008,Gasoline ,CHRYSLER,Light,42
90280,2008,Gasoline ,DODGE,Light,104
90280,2008,Gasoline ,FORD,Light,162
90280,2008,Gasoline ,GMC,Light,42
90280,2008,Gasoline ,HONDA,Light,309
90280,2008,Gasoline ,HYUNDAI,Light,24
90280,2008,Gasoline ,INFINITI,Light,53
90280,2008,Gasoline ,JEEP,Light,62
90280,2008,Gasoline ,KIA,Light,38
90280,2008,Gasoline ,LEXUS,Light,41
90280,2008,Gasoline ,MAZDA,Light,36
90280,2008,Gasoline ,MERCEDES-BENZ,Light,25
90280,2008,Gasoline ,MINI,Light,13
90280,2008,Gasoline ,MITSUBISHI,Light,20
90280,2008,Gasoline ,NISSAN,Light,297
90280,2008,Gasoline ,OTHER/UNK,Heavy,11
90280,2008,Gasoline ,OTHER/UNK,Light,54
90280,2008,Gasoline ,PONTIAC,Light,17
90280,2008,Gasoline ,SATURN,Light,23
90280,2008,Gasoline ,SCION,Light,96
90280,2008,Gasoline ,TOYOTA,Light,376
90280,2008,Gasoline ,VOLKSWAGEN,Light,40
90280,2008,HG,HONDA,Light,14
90280,2008,HG,OTHER/UNK,Light,11
90280,2008,HG,TOYOTA,Light,40
90280,2008,N,OTHER/UNK,Light,1
90280,2009,Diesel and Diesel Hybrid ,FREIGHTLINER,Heavy,49
90280,2009,Diesel and Diesel Hybrid ,INTERNATIONAL,Heavy,17
90280,2009,Diesel and Diesel Hybrid ,KENWORTH,Heavy,18
90280,2009,Diesel and Diesel Hybrid ,OTHER/UNK,Heavy,20
90280,2009,Diesel and Diesel Hybrid ,OTHER/UNK,Light,1
90280,2009,Diesel and Diesel Hybrid ,PETERBILT,Heavy,16
90280,2009,FXE,CHEVROLET,Light,25
90280,2009,FXE,FORD,Light,13
90280,2009,FXE,MERCEDES-BENZ,Light,11
90280,2009,FXE,OTHER/UNK,Light,18
90280,2009,Gasoline ,ACURA,Light,22
90280,2009,Gasoline ,AUDI,Light,19
90280,2009,Gasoline ,BMW,Light,43
90280,2009,Gasoline ,CADILLAC,Light,15
90280,2009,Gasoline ,CHEVROLET,Light,100
90280,2009,Gasoline ,CHRYSLER,Light,19
90280,2009,Gasoline ,DODGE,Light,55
90280,2009,Gasoline ,FORD,Light,65
90280,2009,Gasoline ,GMC,Light,18
90280,2009,Gasoline ,HONDA,Light,193
90280,2009,Gasoline ,HYUNDAI,Light,20
90280,2009,Gasoline ,INFINITI,Light,25
90280,2009,Gasoline ,JEEP,Light,12
90280,2009,Gasoline ,KIA,Light,38
90280,2009,Gasoline ,LEXUS,Light,23
90280,2009,Gasoline ,MAZDA,Light,13
90280,2009,Gasoline ,MERCEDES-BENZ,Light,12
90280,2009,Gasoline ,MINI,Light,16
90280,2009,Gasoline ,MITSUBISHI,Light,15
90280,2009,Gasoline ,NISSAN,Light,192
90280,2009,Gasoline ,OTHER/UNK,Heavy,4
90280,2009,Gasoline ,OTHER/UNK,Light,24
90280,2009,Gasoline ,PONTIAC,Light,13
90280,2009,Gasoline ,SCION,Light,52
90280,2009,Gasoline ,TOYOTA,Light,394
90280,2009,Gasoline ,VOLKSWAGEN,Light,30
90280,2009,HG,OTHER/UNK,Light,19
90280,2009,HG,TOYOTA,Light,16
90280,2009,N,OTHER/UNK,Heavy,1
90280,2010,Diesel and Diesel Hybrid ,FREIGHTLINER,Heavy,36
90280,2010,Diesel and Diesel Hybrid ,OTHER/UNK,Heavy,32
90280,2010,Diesel and Diesel Hybrid ,OTHER/UNK,Light,6
90280,2010,FXE,CHEVROLET,Light,46
90280,2010,FXE,FORD,Light,40
90280,2010,FXE,OTHER/UNK,Light,29
90280,2010,Gasoline ,ACURA,Light,18
90280,2010,Gasoline ,BMW,Light,25
90280,2010,Gasoline ,CHEVROLET,Light,83
90280,2010,Gasoline ,CHRYSLER,Light,22
90280,2010,Gasoline ,DODGE,Light,82
90280,2010,Gasoline ,FORD,Light,105
90280,2010,Gasoline ,GMC,Light,19
90280,2010,Gasoline ,HONDA,Light,210
90280,2010,Gasoline ,HYUNDAI,Light,26
90280,2010,Gasoline ,INFINITI,Light,17
90280,2010,Gasoline ,JEEP,Light,25
90280,2010,Gasoline ,KIA,Light,38
90280,2010,Gasoline ,LEXUS,Light,19
90280,2010,Gasoline ,MAZDA,Light,29
90280,2010,Gasoline ,MERCEDES-BENZ,Light,18
90280,2010,Gasoline ,NISSAN,Light,195
90280,2010,Gasoline ,OTHER/UNK,Heavy,2
90280,2010,Gasoline ,OTHER/UNK,Light,46
90280,2010,Gasoline ,SCION,Light,35
90280,2010,Gasoline ,TOYOTA,Light,390
90280,2010,Gasoline ,VOLKSWAGEN,Light,32
90280,2010,HG,HONDA,Light,13
90280,2010,HG,OTHER/UNK,Light,10
90280,2010,HG,TOYOTA,Light,53
90280,2010,N,OTHER/UNK,Heavy,1
90280,2010,N,OTHER/UNK,Light,1
90280,2011,Diesel and Diesel Hybrid ,FREIGHTLINER,Heavy,17
90280,2011,Diesel and Diesel Hybrid ,INTERNATIONAL,Heavy,12
90280,2011,Diesel and Diesel Hybrid ,OTHER/UNK,Heavy,30
90280,2011,Diesel and Diesel Hybrid ,OTHER/UNK,Light,12
90280,2011,Diesel and Diesel Hybrid ,PETERBILT,Heavy,11
90280,2011,Battery Electric ,OTHER/UNK,Light,1
90280,2011,FXE,CHEVROLET,Light,82
90280,2011,FXE,DODGE,Light,20
90280,2011,FXE,FORD,Light,32
90280,2011,FXE,GMC,Light,16
90280,2011,FXE,OTHER/UNK,Heavy,3
90280,2011,FXE,OTHER/UNK,Light,23
90280,2011,Gasoline ,AUDI,Light,13
90280,2011,Gasoline ,BMW,Light,61
90280,2011,Gasoline ,CHEVROLET,Light,98
90280,2011,Gasoline ,DODGE,Light,22
90280,2011,Gasoline ,FORD,Heavy,20
90280,2011,Gasoline ,FORD,Light,105
90280,2011,Gasoline ,GMC,Light,13
90280,2011,Gasoline ,HONDA,Light,186
90280,2011,Gasoline ,HYUNDAI,Light,41
90280,2011,Gasoline ,INFINITI,Light,19
90280,2011,Gasoline ,JEEP,Light,20
90280,2011,Gasoline ,KIA,Light,66
90280,2011,Gasoline ,LEXUS,Light,19
90280,2011,Gasoline ,MAZDA,Light,21
90280,2011,Gasoline ,MERCEDES-BENZ,Light,35
90280,2011,Gasoline ,NISSAN,Light,203
90280,2011,Gasoline ,OTHER/UNK,Light,62
90280,2011,Gasoline ,RAM,Light,11
90280,2011,Gasoline ,SCION,Light,30
90280,2011,Gasoline ,TOYOTA,Light,412
90280,2011,Gasoline ,VOLKSWAGEN,Light,32
90280,2011,HG,OTHER/UNK,Light,16
90280,2011,HG,TOYOTA,Light,34
90280,2011,N,OTHER/UNK,Heavy,7
90280,2011,PHEV,OTHER/UNK,Light,1
90280,2012,Diesel and Diesel Hybrid ,FREIGHTLINER,Heavy,41
90280,2012,Diesel and Diesel Hybrid ,KENWORTH,Heavy,14
90280,2012,Diesel and Diesel Hybrid ,OTHER/UNK,Heavy,12
90280,2012,Diesel and Diesel Hybrid ,OTHER/UNK,Light,6
90280,2012,Diesel and Diesel Hybrid ,PETERBILT,Heavy,12
90280,2012,Battery Electric ,OTHER/UNK,Light,1
90280,2012,FXE,CHEVROLET,Light,68
90280,2012,FXE,CHRYSLER,Light,16
90280,2012,FXE,DODGE,Light,52
90280,2012,FXE,FORD,Light,46
90280,2012,FXE,GMC,Light,18
90280,2012,FXE,JEEP,Light,20
90280,2012,FXE,OTHER/UNK,Heavy,1
90280,2012,FXE,OTHER/UNK,Light,13
90280,2012,Gasoline ,ACURA,Light,14
90280,2012,Gasoline ,AUDI,Light,14
90280,2012,Gasoline ,BMW,Light,22
90280,2012,Gasoline ,CHEVROLET,Light,121
90280,2012,Gasoline ,DODGE,Light,33
90280,2012,Gasoline ,FORD,Light,68
90280,2012,Gasoline ,HONDA,Light,381
90280,2012,Gasoline ,HYUNDAI,Light,46
90280,2012,Gasoline ,INFINITI,Light,16
90280,2012,Gasoline ,JEEP,Light,23
90280,2012,Gasoline ,KIA,Light,101
90280,2012,Gasoline ,LEXUS,Light,21
90280,2012,Gasoline ,MAZDA,Light,26
90280,2012,Gasoline ,MERCEDES-BENZ,Light,21
90280,2012,Gasoline ,MINI,Light,16
90280,2012,Gasoline ,MITSUBISHI,Light,12
90280,2012,Gasoline ,NISSAN,Light,345
90280,2012,Gasoline ,OTHER/UNK,Heavy,2
90280,2012,Gasoline ,OTHER/UNK,Light,55
90280,2012,Gasoline ,RAM,Light,17
90280,2012,Gasoline ,SCION,Light,53
90280,2012,Gasoline ,TOYOTA,Light,419
90280,2012,Gasoline ,VOLKSWAGEN,Light,52
90280,2012,HG,HONDA,Light,12
90280,2012,HG,OTHER/UNK,Light,17
90280,2012,HG,TOYOTA,Light,48
90280,2012,PHEV,OTHER/UNK,Light,4
90280,2013,Diesel and Diesel Hybrid ,FREIGHTLINER,Heavy,22
90280,2013,Diesel and Diesel Hybrid ,OTHER/UNK,Heavy,22
90280,2013,Diesel and Diesel Hybrid ,OTHER/UNK,Light,9
90280,2013,Diesel and Diesel Hybrid ,PETERBILT,Heavy,11
90280,2013,Battery Electric ,OTHER/UNK,Light,4
90280,2013,FXE,CHEVROLET,Light,57
90280,2013,FXE,CHRYSLER,Light,12
90280,2013,FXE,DODGE,Light,60
90280,2013,FXE,FORD,Light,91
90280,2013,FXE,GMC,Light,14
90280,2013,FXE,JEEP,Light,14
90280,2013,FXE,OTHER/UNK,Light,19
90280,2013,Gasoline ,ACURA,Light,13
90280,2013,Gasoline ,BMW,Light,41
90280,2013,Gasoline ,CHEVROLET,Light,129
90280,2013,Gasoline ,DODGE,Light,55
90280,2013,Gasoline ,FORD,Light,101
90280,2013,Gasoline ,HONDA,Light,356
90280,2013,Gasoline ,HYUNDAI,Light,125
90280,2013,Gasoline ,INFINITI,Light,32
90280,2013,Gasoline ,KIA,Light,191
90280,2013,Gasoline ,LEXUS,Light,17
90280,2013,Gasoline ,MAZDA,Light,21
90280,2013,Gasoline ,MERCEDES-BENZ,Light,28
90280,2013,Gasoline ,MINI,Light,24
90280,2013,Gasoline ,NISSAN,Light,409
90280,2013,Gasoline ,OTHER/UNK,Heavy,4
90280,2013,Gasoline ,OTHER/UNK,Light,65
90280,2013,Gasoline ,RAM,Light,16
90280,2013,Gasoline ,SCION,Light,70
90280,2013,Gasoline ,SUBARU,Light,17
90280,2013,Gasoline ,TOYOTA,Light,421
90280,2013,Gasoline ,VOLKSWAGEN,Light,59
90280,2013,HG,OTHER/UNK,Light,26
90280,2013,HG,TOYOTA,Light,56
90280,2013,PHEV,OTHER/UNK,Light,17
90280,2014,Diesel and Diesel Hybrid ,FREIGHTLINER,Heavy,14
90280,2014,Diesel and Diesel Hybrid ,OTHER/UNK,Heavy,31
90280,2014,Diesel and Diesel Hybrid ,OTHER/UNK,Light,13
90280,2014,Battery Electric ,OTHER/UNK,Light,5
90280,2014,FXE,CHEVROLET,Light,87
90280,2014,FXE,CHRYSLER,Light,11
90280,2014,FXE,DODGE,Light,71
90280,2014,FXE,FORD,Light,84
90280,2014,FXE,GMC,Light,13
90280,2014,FXE,JEEP,Light,37
90280,2014,FXE,OTHER/UNK,Light,16
90280,2014,Gasoline ,ACURA,Light,15
90280,2014,Gasoline ,BMW,Light,51
90280,2014,Gasoline ,CHEVROLET,Light,123
90280,2014,Gasoline ,DODGE,Light,75
90280,2014,Gasoline ,FORD,Light,136
90280,2014,Gasoline ,GMC,Light,23
90280,2014,Gasoline ,HONDA,Light,407
90280,2014,Gasoline ,HYUNDAI,Light,63
90280,2014,Gasoline ,INFINITI,Light,18
90280,2014,Gasoline ,JEEP,Light,40
90280,2014,Gasoline ,KIA,Light,143
90280,2014,Gasoline ,LEXUS,Light,33
90280,2014,Gasoline ,MAZDA,Light,38
90280,2014,Gasoline ,MERCEDES-BENZ,Light,34
90280,2014,Gasoline ,MINI,Light,11
90280,2014,Gasoline ,MITSUBISHI,Light,11
90280,2014,Gasoline ,NISSAN,Light,512
90280,2014,Gasoline ,OTHER/UNK,Heavy,10
90280,2014,Gasoline ,OTHER/UNK,Light,34
90280,2014,Gasoline ,SCION,Light,56
90280,2014,Gasoline ,SUBARU,Light,23
90280,2014,Gasoline ,TOYOTA,Light,525
90280,2014,Gasoline ,VOLKSWAGEN,Light,51
90280,2014,HG,OTHER/UNK,Light,19
90280,2014,HG,TOYOTA,Light,39
90280,2014,N,OTHER/UNK,Heavy,2
90280,2014,PHEV,OTHER/UNK,Light,15
90280,2015,Diesel and Diesel Hybrid ,CHEVROLET,Light,11
90280,2015,Diesel and Diesel Hybrid ,INTERNATIONAL,Heavy,17
90280,2015,Diesel and Diesel Hybrid ,OTHER/UNK,Heavy,20
90280,2015,Diesel and Diesel Hybrid ,OTHER/UNK,Light,17
90280,2015,Battery Electric ,OTHER/UNK,Light,5
90280,2015,FXE,CHEVROLET,Light,88
90280,2015,FXE,CHRYSLER,Light,19
90280,2015,FXE,DODGE,Light,82
90280,2015,FXE,FORD,Light,41
90280,2015,FXE,JEEP,Light,58
90280,2015,FXE,OTHER/UNK,Heavy,3
90280,2015,FXE,OTHER/UNK,Light,22
90280,2015,Gasoline ,ACURA,Light,15
90280,2015,Gasoline ,BMW,Light,50
90280,2015,Gasoline ,CHEVROLET,Light,225
90280,2015,Gasoline ,CHRYSLER,Light,30
90280,2015,Gasoline ,DODGE,Light,91
90280,2015,Gasoline ,FIAT,Light,13
90280,2015,Gasoline ,FORD,Light,125
90280,2015,Gasoline ,GMC,Light,31
90280,2015,Gasoline ,HONDA,Light,521
90280,2015,Gasoline ,HYUNDAI,Light,67
90280,2015,Gasoline ,INFINITI,Light,26
90280,2015,Gasoline ,JEEP,Light,40
90280,2015,Gasoline ,KIA,Light,307
90280,2015,Gasoline ,LEXUS,Light,62
90280,2015,Gasoline ,MAZDA,Light,33
90280,2015,Gasoline ,MERCEDES-BENZ,Light,42
90280,2015,Gasoline ,MINI,Light,16
90280,2015,Gasoline ,MITSUBISHI,Light,19
90280,2015,Gasoline ,NISSAN,Light,618
90280,2015,Gasoline ,OTHER/UNK,Heavy,1
90280,2015,Gasoline ,OTHER/UNK,Light,31
90280,2015,Gasoline ,SCION,Light,41
90280,2015,Gasoline ,SUBARU,Light,26
90280,2015,Gasoline ,TOYOTA,Light,612
90280,2015,Gasoline ,VOLKSWAGEN,Light,43
90280,2015,HG,KIA,Light,27
90280,2015,HG,OTHER/UNK,Light,26
90280,2015,HG,TOYOTA,Light,85
90280,2015,PHEV,OTHER/UNK,Light,16
90280,2016,Diesel and Diesel Hybrid ,CHEVROLET,Light,18
90280,2016,Diesel and Diesel Hybrid ,OTHER/UNK,Heavy,29
90280,2016,Diesel and Diesel Hybrid ,OTHER/UNK,Light,17
90280,2016,Battery Electric ,OTHER/UNK,Light,4
90280,2016,FXE,CHEVROLET,Light,33
90280,2016,FXE,CHRYSLER,Light,15
90280,2016,FXE,DODGE,Light,63
90280,2016,FXE,FORD,Light,27
90280,2016,FXE,GMC,Light,13
90280,2016,FXE,JEEP,Light,51
90280,2016,FXE,OTHER/UNK,Heavy,2
90280,2016,FXE,OTHER/UNK,Light,12
90280,2016,Gasoline ,ACURA,Light,18
90280,2016,Gasoline ,BMW,Light,53
90280,2016,Gasoline ,CHEVROLET,Light,260
90280,2016,Gasoline ,CHRYSLER,Light,14
90280,2016,Gasoline ,DODGE,Light,70
90280,2016,Gasoline ,FORD,Light,156
90280,2016,Gasoline ,GMC,Light,32
90280,2016,Gasoline ,HONDA,Light,639
90280,2016,Gasoline ,HYUNDAI,Light,99
90280,2016,Gasoline ,JEEP,Light,51
90280,2016,Gasoline ,KIA,Light,415
90280,2016,Gasoline ,LEXUS,Light,50
90280,2016,Gasoline ,MAZDA,Light,68
90280,2016,Gasoline ,MERCEDES-BENZ,Light,49
90280,2016,Gasoline ,NISSAN,Light,427
90280,2016,Gasoline ,OTHER/UNK,Heavy,2
90280,2016,Gasoline ,OTHER/UNK,Light,67
90280,2016,Gasoline ,RAM,Light,15
90280,2016,Gasoline ,SCION,Light,82
90280,2016,Gasoline ,SUBARU,Light,28
90280,2016,Gasoline ,TOYOTA,Light,563
90280,2016,Gasoline ,VOLKSWAGEN,Light,43
90280,2016,HD,OTHER/UNK,Heavy,1
90280,2016,HG,KIA,Light,21
90280,2016,HG,OTHER/UNK,Light,22
90280,2016,HG,TOYOTA,Light,46
90280,2016,PHEV,OTHER/UNK,Light,13
90280,2017,Diesel and Diesel Hybrid ,OTHER/UNK,Heavy,33
90280,2017,Diesel and Diesel Hybrid ,OTHER/UNK,Light,15
90280,2017,Battery Electric ,OTHER/UNK,Light,10
90280,2017,FXE,CHEVROLET,Light,27
90280,2017,FXE,CHRYSLER,Light,11
90280,2017,FXE,DODGE,Light,23
90280,2017,FXE,FORD,Light,57
90280,2017,FXE,JEEP,Light,15
90280,2017,FXE,OTHER/UNK,Heavy,1
90280,2017,FXE,OTHER/UNK,Light,2
90280,2017,Gasoline ,ACURA,Light,13
90280,2017,Gasoline ,AUDI,Light,16
90280,2017,Gasoline ,BMW,Light,40
90280,2017,Gasoline ,CADILLAC,Light,14
90280,2017,Gasoline ,CHEVROLET,Light,222
90280,2017,Gasoline ,DODGE,Light,71
90280,2017,Gasoline ,FORD,Light,126
90280,2017,Gasoline ,GMC,Light,29
90280,2017,Gasoline ,HONDA,Light,682
90280,2017,Gasoline ,HYUNDAI,Light,89
90280,2017,Gasoline ,INFINITI,Light,35
90280,2017,Gasoline ,JEEP,Light,81
90280,2017,Gasoline ,KIA,Light,212
90280,2017,Gasoline ,LEXUS,Light,57
90280,2017,Gasoline ,MAZDA,Light,29
90280,2017,Gasoline ,MERCEDES-BENZ,Light,48
90280,2017,Gasoline ,MINI,Light,14
90280,2017,Gasoline ,NISSAN,Light,457
90280,2017,Gasoline ,OTHER/UNK,Heavy,2
90280,2017,Gasoline ,OTHER/UNK,Light,54
90280,2017,Gasoline ,RAM,Light,28
90280,2017,Gasoline ,SUBARU,Light,41
90280,2017,Gasoline ,TOYOTA,Light,613
90280,2017,Gasoline ,VOLKSWAGEN,Light,35
90280,2017,HFCV,OTHER/UNK,Light,2
90280,2017,HG,KIA,Light,24
90280,2017,HG,OTHER/UNK,Light,20
90280,2017,HG,TOYOTA,Light,42
90280,2017,N,OTHER/UNK,Heavy,3
90280,2017,PHEV,OTHER/UNK,Light,17
90280,2017,PHEV,TOYOTA,Light,11
90280,2018,Diesel and Diesel Hybrid ,OTHER/UNK,Heavy,7
90280,2018,Diesel and Diesel Hybrid ,OTHER/UNK,Light,4
90280,2018,FXE,OTHER/UNK,Light,1
90280,2018,Gasoline ,CHEVROLET,Light,26
90280,2018,Gasoline ,DODGE,Light,11
90280,2018,Gasoline ,HONDA,Light,36
90280,2018,Gasoline ,HYUNDAI,Light,16
90280,2018,Gasoline ,JEEP,Light,12
90280,2018,Gasoline ,KIA,Light,45
90280,2018,Gasoline ,OTHER/UNK,Light,69
90280,2018,Gasoline ,SUBARU,Light,12
90280,2018,Gasoline ,TOYOTA,Light,105
90280,2018,HG,OTHER/UNK,Light,5
90280,2018,PHEV,OTHER/UNK,Light,1
90280,<2005,Compressed Natural Gas,OTHER/UNK,Light,1
90280,<2005,Diesel and Diesel Hybrid ,CHEVROLET,Light,19
90280,<2005,Diesel and Diesel Hybrid ,DODGE,Light,24
90280,<2005,Diesel and Diesel Hybrid ,FORD,Heavy,56
90280,<2005,Diesel and Diesel Hybrid ,FORD,Light,80
90280,<2005,Diesel and Diesel Hybrid ,FREIGHTLINER,Heavy,76
90280,<2005,Diesel and Diesel Hybrid ,GMC,Heavy,28
90280,<2005,Diesel and Diesel Hybrid ,HINO,Heavy,21
90280,<2005,Diesel and Diesel Hybrid ,INTERNATIONAL,Heavy,47
90280,<2005,Diesel and Diesel Hybrid ,ISUZU,Heavy,48
90280,<2005,Diesel and Diesel Hybrid ,KENWORTH,Heavy,15
90280,<2005,Diesel and Diesel Hybrid ,MERCEDES-BENZ,Light,18
90280,<2005,Diesel and Diesel Hybrid ,OTHER/UNK,Heavy,78
90280,<2005,Diesel and Diesel Hybrid ,OTHER/UNK,Light,20
90280,<2005,Diesel and Diesel Hybrid ,PETERBILT,Heavy,34
90280,<2005,Battery Electric ,OTHER/UNK,Light,4
90280,<2005,FXE,CHEVROLET,Light,107
90280,<2005,FXE,CHRYSLER,Light,32
90280,<2005,FXE,DODGE,Light,128
90280,<2005,FXE,FORD,Light,262
90280,<2005,FXE,GMC,Light,29
90280,<2005,FXE,JEEP,Light,13
90280,<2005,FXE,OTHER/UNK,Heavy,2
90280,<2005,FXE,OTHER/UNK,Light,18
90280,<2005,FXM,OTHER/UNK,Light,13
90280,<2005,Gasoline ,ACURA,Light,398
90280,<2005,Gasoline ,AUDI,Light,60
90280,<2005,Gasoline ,BMW,Light,429
90280,<2005,Gasoline ,BUICK,Light,184
90280,<2005,Gasoline ,CADILLAC,Light,202
90280,<2005,Gasoline ,CHEVROLET,Heavy,54
90280,<2005,Gasoline ,CHEVROLET,Light,3731
90280,<2005,Gasoline ,CHRYSLER,Light,210
90280,<2005,Gasoline ,DODGE,Light,844
90280,<2005,Gasoline ,FORD,Heavy,97
90280,<2005,Gasoline ,FORD,Light,3878
90280,<2005,Gasoline ,GEO,Light,36
90280,<2005,Gasoline ,GMC,Heavy,36
90280,<2005,Gasoline ,GMC,Light,1059
90280,<2005,Gasoline ,HONDA,Light,3604
90280,<2005,Gasoline ,HUMMER,Light,11
90280,<2005,Gasoline ,HYUNDAI,Light,164
90280,<2005,Gasoline ,INFINITI,Light,260
90280,<2005,Gasoline ,ISUZU,Light,70
90280,<2005,Gasoline ,JAGUAR,Light,67
90280,<2005,Gasoline ,JEEP,Light,557
90280,<2005,Gasoline ,KIA,Light,111
90280,<2005,Gasoline ,LAND ROVER,Light,38
90280,<2005,Gasoline ,LEXUS,Light,363
90280,<2005,Gasoline ,LINCOLN,Light,231
90280,<2005,Gasoline ,MAZDA,Light,245
90280,<2005,Gasoline ,MERCEDES-BENZ,Light,320
90280,<2005,Gasoline ,MERCURY,Light,156
90280,<2005,Gasoline ,MINI,Light,19
90280,<2005,Gasoline ,MITSUBISHI,Light,321
90280,<2005,Gasoline ,NISSAN,Light,2271
90280,<2005,Gasoline ,OLDSMOBILE,Light,92
90280,<2005,Gasoline ,OTHER/UNK,Heavy,46
90280,<2005,Gasoline ,OTHER/UNK,Light,286
90280,<2005,Gasoline ,PLYMOUTH,Light,86
90280,<2005,Gasoline ,PONTIAC,Light,154
90280,<2005,Gasoline ,PORSCHE,Light,24
90280,<2005,Gasoline ,SATURN,Light,131
90280,<2005,Gasoline ,SCION,Light,37
90280,<2005,Gasoline ,SUBARU,Light,41
90280,<2005,Gasoline ,SUZUKI,Light,48
90280,<2005,Gasoline ,TOYOTA,Light,5429
90280,<2005,Gasoline ,VOLKSWAGEN,Light,413
90280,<2005,Gasoline ,VOLVO,Light,98
90280,<2005,HG,HONDA,Light,21
90280,<2005,HG,TOYOTA,Light,16
90280,<2005,N,OTHER/UNK,Light,12
90280,<2005,P,OTHER/UNK,Light,2
90290,2005,Diesel and Diesel Hybrid ,OTHER/UNK,Heavy,2
90290,2005,Diesel and Diesel Hybrid ,OTHER/UNK,Light,9
90290,2005,FXE,OTHER/UNK,Light,11
90290,2005,Gasoline ,BMW,Light,11
90290,2005,Gasoline ,FORD,Light,12
90290,2005,Gasoline ,HONDA,Light,20
90290,2005,Gasoline ,OTHER/UNK,Light,78
90290,2005,Gasoline ,SUBARU,Light,12
90290,2005,Gasoline ,TOYOTA,Light,49
90290,2005,HG,OTHER/UNK,Light,3
90290,2005,HG,TOYOTA,Light,20
90290,2006,Diesel and Diesel Hybrid ,OTHER/UNK,Heavy,3
90290,2006,Diesel and Diesel Hybrid ,OTHER/UNK,Light,9
90290,2006,FXE,OTHER/UNK,Light,4
90290,2006,Gasoline ,BMW,Light,13
90290,2006,Gasoline ,HONDA,Light,28
90290,2006,Gasoline ,MERCEDES-BENZ,Light,11
90290,2006,Gasoline ,OTHER/UNK,Heavy,2
90290,2006,Gasoline ,OTHER/UNK,Light,86
90290,2006,Gasoline ,SUBARU,Light,12
90290,2006,Gasoline ,TOYOTA,Light,30
90290,2006,HG,OTHER/UNK,Light,8
90290,2006,HG,TOYOTA,Light,18
90290,2007,Diesel and Diesel Hybrid ,OTHER/UNK,Heavy,2
90290,2007,Diesel and Diesel Hybrid ,OTHER/UNK,Light,5
90290,2007,FXE,OTHER/UNK,Light,4
90290,2007,Gasoline ,FORD,Light,17
90290,2007,Gasoline ,HONDA,Light,36
90290,2007,Gasoline ,OTHER/UNK,Heavy,1
90290,2007,Gasoline ,OTHER/UNK,Light,103
90290,2007,Gasoline ,TOYOTA,Light,33
90290,2007,HG,OTHER/UNK,Light,11
90290,2007,HG,TOYOTA,Light,46
90290,2008,Diesel and Diesel Hybrid ,OTHER/UNK,Light,4
90290,2008,FXE,OTHER/UNK,Light,4
90290,2008,Gasoline ,HONDA,Light,25
90290,2008,Gasoline ,LEXUS,Light,11
